location,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
Colombia,1990-02-09 00:00:00+00:00,63.0,21.480501,14.780499,17.895082,25.772823,15.84358,19.987978,0,0,43008.543,39285.21,24.4,24.4,0.0,19.0,5.0142193,24.48,301.82733,19.25,3.4820335
Colombia,1990-02-10 00:00:00+00:00,63.0,20.6805,15.4805,17.613832,24.101437,16.740776,19.669561,0,0,43022.027,32601.72,45.500004,45.500004,0.0,24.0,5.4833565,28.8,299.21912,15.74,2.8514585
Colombia,1990-02-11 00:00:00+00:00,63.0,20.5305,15.3305,17.703417,23.881268,16.852087,19.653736,0,0,43035.65,31492.568,23.499998,23.499998,0.0,23.0,6.9527545,24.84,306.31378,13.59,2.4637642
Colombia,1990-02-12 00:00:00+00:00,63.0,20.5305,15.9805,17.724249,23.268143,17.482105,19.730902,0,0,43049.383,29429.89,38.199997,38.199997,0.0,24.0,4.73506,23.039999,300.0048,12.18,2.2357886
Colombia,1990-02-13 00:00:00+00:00,61.0,23.8805,13.8805,17.37008,26.847128,14.662907,19.203936,0,0,43063.23,22904.736,9.6,9.6,0.0,18.0,5.937272,25.199999,274.5738,14.17,2.6386888
Colombia,1990-02-14 00:00:00+00:00,61.0,20.7805,15.030499,17.261751,23.906483,16.209044,19.105278,0,0,43077.164,30441.781,11.399999,11.399999,0.0,20.0,5.4119864,25.919998,280.22205,13.35,2.4191868
Colombia,1990-02-15 00:00:00+00:00,63.0,18.7805,15.4805,17.001333,21.065704,16.989649,18.775452,0,0,43091.176,8594.78,20.8,20.8,0.0,24.0,4.6938252,23.759998,275.11716,8.27,1.5583355
Colombia,1990-02-16 00:00:00+00:00,55.0,21.8805,14.8305,17.449251,26.522263,15.985714,19.451717,0,0,43105.258,31672.715,12.100001,12.100001,0.0,21.0,6.9899354,29.16,300.85413,20.12,3.596164
Colombia,1990-02-17 00:00:00+00:00,55.0,20.830502,15.3305,17.720083,23.691895,16.526457,19.64665,0,0,43119.39,34272.08,7.8999996,7.8999996,0.0,22.0,5.8048253,29.519999,289.47037,15.26,2.7467532
Colombia,1990-02-18 00:00:00+00:00,63.0,20.5305,14.4305,17.04925,23.847372,15.680237,18.800413,0,0,43133.56,38154.64,31.7,31.7,0.0,20.0,4.5536795,27.0,276.17007,15.96,2.856858
Colombia,1990-02-19 00:00:00+00:00,61.0,19.4305,14.6805,16.797167,21.901087,15.7850685,18.268763,0,0,43147.76,38296.082,7.999999,7.999999,0.0,21.0,6.2145634,28.8,279.3445,16.95,2.9676163
Colombia,1990-02-20 00:00:00+00:00,53.0,20.480501,13.030499,16.9805,22.6787,13.592291,18.47645,0,0,43161.996,36057.04,2.3000002,2.3000002,0.0,6.0,5.4833565,28.8,296.23184,16.34,2.9425073
Colombia,1990-02-21 00:00:00+00:00,61.0,21.480501,12.6305,17.051332,25.541687,12.810476,18.56219,0,0,43176.387,35772.586,3.1999998,3.1999998,0.0,9.0,6.725354,27.72,307.875,18.4,3.3203552
Colombia,1990-02-22 00:00:00+00:00,63.0,21.7805,11.9305,16.647165,25.267908,12.075151,18.089563,0,0,43190.945,36524.434,14.4,14.4,0.0,13.0,5.6920996,25.199999,281.76825,18.8,3.3729315
Colombia,1990-02-23 00:00:00+00:00,55.0,22.7805,13.8305,17.192999,25.901505,14.653978,18.824654,0,0,43205.664,31752.793,6.1,6.1,0.0,13.0,6.439876,26.64,295.34607,19.37,3.5721986
Colombia,1990-02-24 00:00:00+00:00,61.0,20.080502,15.6305,17.347166,22.464518,17.104992,19.10705,0,0,43220.523,14480.457,20.399996,20.399996,0.0,24.0,5.04,25.56,270.66617,9.12,1.7022736
Colombia,1990-02-25 00:00:00+00:00,55.0,20.730501,14.2305,17.172167,24.2515,14.9135895,18.981604,0,0,43235.516,37008.51,12.4,12.4,0.0,24.0,6.130579,30.960001,245.85445,18.39,3.2641482
Colombia,1990-02-26 00:00:00+00:00,53.0,20.730501,14.6805,17.009665,23.411404,15.734337,18.495022,0,0,43250.625,38609.844,6.7999983,6.7999983,0.0,21.0,7.5685663,29.88,237.65256,18.63,3.2744355
Colombia,1990-02-27 00:00:00+00:00,53.0,20.830502,14.3305,17.184668,24.00916,15.30393,18.968725,0,0,43265.84,39351.836,11.0,11.0,0.0,24.0,6.489992,28.08,257.21655,17.89,3.1509857
Colombia,1990-02-28 00:00:00+00:00,63.0,19.3805,14.9805,16.626333,22.110235,15.831495,18.266972,0,0,43281.152,21043.102,27.800003,27.800003,0.0,24.0,5.3999996,27.359999,236.47551,11.44,2.0907485
Colombia,1990-03-01 00:00:00+00:00,61.0,20.0305,14.0805,16.35758,22.152489,14.817863,17.773453,0,0,43296.54,34789.04,11.8,11.8,0.0,19.0,5.937272,27.72,301.6074,16.5,2.91904
Colombia,1990-03-02 00:00:00+00:00,63.0,19.5305,14.4805,16.557585,21.983583,15.245886,18.011423,0,0,43312.004,33937.367,15.400001,15.400001,0.0,19.0,7.771331,27.359999,295.26306,14.78,2.54773
Colombia,1990-03-03 00:00:00+00:00,63.0,18.0305,13.2305,15.642998,20.379333,13.983076,17.0301,0,0,43327.516,21869.11,50.0,50.0,0.0,24.0,5.315336,23.759998,286.82153,9.69,1.7360394
