year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
2007-02-01,21.964285714285715,30.368,18.901928571428574,23.815768035714285,32.345033785714286,20.74673107142857,25.643431607142855,11.67067638888889,9.475830152281747,1.378571462142857,1.378571462142857,4.0,10.6716765,30.137142214285713,282.40315655,19.164285714285715,4.220122184285715,2.0,2007.0
2007-03-01,43.45161290322581,30.136145161290322,19.274854838709675,23.801332612903227,31.56966287096774,21.701838,25.766897612903225,12.053812715053763,9.771848700716847,2.487096735483871,2.487096735483871,6.870967741935484,12.824567612903227,37.56774096774193,324.3463079032258,18.67322580645161,4.22243395483871,3.0,2007.0
2007-04-01,38.9,32.908833333333334,21.288833333333333,26.4598045,35.82579893333333,24.631551666666667,29.403172233333333,12.458207861111111,10.96397797222222,1.2099999946666666,1.2099999946666666,2.7333333333333334,12.020073796666667,34.97999913333333,247.21721886666668,21.984666666666666,5.0644658399999996,4.0,2007.0
2007-05-01,30.903225806451612,33.1055,22.170016129032255,26.932313741935484,35.95893887096774,25.842684870967744,30.02189858064516,12.79607608422939,11.3353328046595,2.412903307741936,2.412903307741936,3.0,13.286677903225806,37.114838161290315,285.2650916451613,22.225161290322582,5.203316351612903,5.0,2007.0
2007-06-01,55.46666666666667,29.412166666666668,20.6005,24.264388766666666,34.281051266666665,24.0487103,28.295719833333333,12.965400185185185,10.612453972222223,7.039999976333333,7.039999976333333,7.2,8.880710613333333,29.783999433333335,153.87861303333332,20.810333333333332,4.256526266666667,6.0,2007.0
2007-07-01,52.74193548387097,30.031306451612902,20.807112903225807,24.961212161290323,34.51804277419355,24.211021774193547,28.74282735483871,12.886460035842292,11.333249991039427,5.048387087096774,5.048387087096774,5.32258064516129,9.59460470967742,31.772902677419353,118.33851680322582,21.550322580645158,4.531696648387096,7.0,2007.0
2007-08-01,59.193548387096776,29.274854838709675,20.557112903225807,24.183121096774194,34.272459870967744,23.995295129032257,28.16185183870968,12.5969041218638,10.47344116487455,6.996774109677419,6.996774109677419,7.258064516129032,9.265481383870968,29.810322064516125,161.73989468709678,20.477096774193548,4.208029058064516,8.0,2007.0
2007-09-01,58.53333333333333,28.3055,20.4855,23.637999033333337,33.09252646666667,24.008696566666668,27.6355026,12.213079805555557,9.181680934907407,9.43333307,9.43333307,10.533333333333333,8.89363274,30.203999333333332,186.79893298200003,17.98166666666667,3.64185964,9.0,2007.0
2007-10-01,54.03225806451613,25.94259677419355,19.3555,21.876669387096772,29.962887838709676,22.154615903225807,25.107146322580647,11.811807455197133,8.20973758422939,5.277419389677419,5.277419389677419,7.741935483870968,9.421048280645161,29.94967664516129,240.371105483871,15.130322580645162,2.961329451612903,10.0,2007.0
2007-11-01,49.9,23.3455,17.572166666666664,19.797930266666665,25.2721199,19.531674983333335,21.832509366666667,11.465771351851853,6.219842321296296,4.740000211666667,4.740000211666667,11.266666666666667,10.06642459,34.4279996,312.6918937666667,10.421333333333333,2.0686152146666665,11.0,2007.0
2007-12-01,34.25806451612903,25.795822580645158,17.511951612903225,20.990378903225807,27.59480964516129,19.409805693548385,22.949302258064517,11.288282813620071,8.296109130824373,1.0354839129032258,1.0354839129032258,4.354838709677419,9.304298812903225,27.10451564516129,237.00915583870966,14.067741935483872,2.8483872903225804,12.0,2007.0
2008-01-01,41.935483870967744,26.711951612903228,18.360338709677418,21.739975322580648,28.21805870967742,20.416173677419355,23.655957451612906,11.376549686379928,8.422622213261649,3.293548417419355,3.293548417419355,9.161290322580646,10.175243,31.44774141935484,256.7580901903226,14.31,3.0105135483870966,1.0,2008.0
