Date,Brazil_temperature_2m_mean,Brazil_daylight_duration,Brazil_precipitation_sum,Brazil_wind_speed_10m_max,Brazil_et0_fao_evapotranspiration
09/2016,21.375125099999998,12.007606203703704,1.2100000366666668,14.026664743333333,4.901366626666667
09/2017,17.241249533333335,12.003520148148148,0.5566666666666666,23.723029766666667,4.597217433333333
09/2018,19.301388,11.999363685185186,1.7166667133333333,18.4411241,4.45980858
09/2019,20.255971266666666,11.99542999074074,1.0966667433333332,21.014280699999997,5.068946756666667
09/2020,19.819304366666664,12.008104583333333,0.3333333166666667,19.92552936666667,5.325698093333333
09/2021,20.741596466666667,12.003946842592592,0.25666667000000004,20.529870000000003,5.2215704
09/2022,19.0156242,11.999949407407406,1.379999958,20.4134544,4.462957203333334
09/2023,19.459513716666667,11.99607501851852,0.783333335,19.634581966666666,4.2870713700000005
09/2024,20.7434712,12.008693101851852,0.016666666666666666,19.900845283333336,5.73545715
10/1990,20.234593645161294,12.503878449820789,4.032258003225807,15.584031667741936,4.35552974516129
10/1991,19.06597877419355,12.500086433691756,2.0677419870967744,15.454427483870967,4.220232635483871
10/1992,18.71073593548387,12.512270761648745,6.516128927419355,13.229117712903227,3.363718987096774
10/1993,19.91006422580645,12.508223826164874,3.0903226967741935,13.971750848387098,4.451846616129033
10/1994,21.026125677419355,12.504318261648745,1.8548386690322578,15.487485774193548,5.031814619354838
10/1995,20.699849258064518,12.500410044802868,5.34193534516129,14.070585741935483,4.568707982903225
10/1996,20.557039967741936,12.512569901433691,4.990322556451613,13.213886,4.229324158064516
10/1997,21.665306,12.508497768817206,2.0677420032258063,14.245294467741935,4.86068984516129
10/1998,20.607980903225805,12.504728234767025,5.470967587096774,14.867404525806453,4.202314180645161
10/1999,19.77101874193548,12.5008379390681,3.0677420322580646,15.746163887096774,4.436487222580645
10/2000,21.860400096774196,12.512961899641578,2.2806450967741934,14.286578306451611,5.364059532258064
10/2001,19.369607612903227,12.50907134408602,3.24516130483871,14.525436241935484,4.006855648387097
10/2002,21.82552183870968,12.505331550179212,1.2838709774193549,14.156871774193549,5.607901167741936
10/2003,20.712886935483873,12.501408306451612,1.6258064509677421,14.938537741935484,4.984052345161291
10/2004,21.43849148387097,12.513583593189965,1.7483871896774192,15.36497956451613,5.123323916129032
10/2005,22.62202680645161,12.509644318996417,1.9709677,14.445057693548387,5.814680832258064
10/2006,19.310467258064516,12.505905887096775,5.81612899032258,13.264454696774193,3.2628179741935486
10/2007,22.319002258064515,12.50192708781362,0.33870968516129035,14.697386112903226,5.725395406451613
10/2008,22.805830709677416,12.514059121863799,0.21290322741935486,16.832492387096774,5.918779483870968
10/2009,20.526394774193548,12.5102933781362,9.993547916129033,11.0707115,3.6236193741935483
10/2010,21.187551193548387,12.50651211469534,2.6129032448387095,12.567900387096774,4.232210083870968
10/2011,18.810736032258067,12.502422706093189,6.14838714516129,13.297382941935485,3.2131040338709678
10/2012,21.405561580645163,12.514568503584231,0.7903226145161291,15.102108435483872,5.401873129032258
10/2013,19.61698608064516,12.510700940860215,3.4290324290322585,14.757133064516129,4.260726545161291
10/2014,20.992860387096776,12.50689149641577,2.8290322870967746,15.039084790322581,5.252260383870968
10/2015,23.43083029032258,12.502770116487456,1.345161293548387,15.497588096774193,5.8525763193548395
10/2016,21.373639193548385,12.51488982078853,2.819354810967742,16.144311532258065,4.690860916129032
10/2017,20.745254741935483,12.51115688172043,1.6419355,21.91948570967742,5.213955606451613
10/2018,20.702042064516128,12.507270080645162,3.1258064,18.974870516129034,3.9441324548387096
10/2019,20.78887006451613,12.503139157706093,1.7967742193548386,20.940258322580647,5.080069464516129
10/2020,20.672606193548386,12.515448073476703,6.296774135483871,18.880504677419356,4.103703883870968
10/2021,19.93497235483871,12.511721137992831,5.1451615,20.111324419354837,3.814297335483871
10/2022,19.807149580645163,12.507873512544803,3.8709677516129033,19.601389419354838,4.452521551612903
10/2023,21.659569129032256,12.503745448028674,3.306451649677419,18.00531579032258,4.679332758064516
10/2024,20.83766048387097,12.516036379928316,4.996774261290322,18.098469483870968,4.1808495193548385
11/1990,20.940332833333333,12.951387046296297,7.346666736666666,12.45215019,4.555394056666667
11/1991,19.560193566666666,12.948218138888889,8.926666756666666,12.852577623333334,3.4551673566666663
11/1992,18.980055699999998,12.95745087962963,9.220000123333334,12.62777889,3.3382657933333335
11/1993,21.730541566666666,12.954695925925925,3.356666676666667,13.693581266666666,5.027639316666667
11/1994,20.195958299999997,12.951580314814814,9.7566669,13.241271833333334,3.9169705463333333
11/1995,19.269500133333334,12.948369935185186,5.81999997,14.01607525,3.72494599
11/1996,18.84866636666667,12.957684259259258,12.433333044666666,14.706364516666667,3.167610766666667
11/1997,22.495402533333333,12.954861027777778,5.8400000033333335,12.46071452,4.838612066666667
11/1998,19.1019303,12.951769814814815,11.596667013333333,12.168511966666667,2.912630296666667
11/1999,18.498736033333333,12.948691305555554,9.32666706,13.424149133333334,3.3480581183333333
11/2000,19.3726942,12.958044222222222,9.629999883333333,13.7322824,3.3695418656666667
11/2001,20.016930433333336,12.955253759259259,11.363333576666667,11.748037416666667,3.655050166666667
11/2002,20.532277866666668,12.952160101851852,6.7233331000000005,11.97802711,4.217674666333333
11/2003,20.59602806666667,12.949162833333334,4.283333453333333,13.608077723333334,4.362256606666667
11/2004,20.847069066666666,12.95862987962963,3.4033332733333332,15.740738616666667,4.498029673333334
11/2005,19.043319699999998,12.95575275925926,8.746666629666667,13.740597766666667,2.9438547633333334
11/2006,19.01561063333333,12.952615583333333,9.776666416666666,13.077237576666667,3.065450241666667
11/2007,22.2979029,12.949642046296297,4.373333323333333,14.521369883333334,4.970583303333333
11/2008,20.596514133333333,12.958977083333334,9.880000133333334,13.386721633333334,3.7812527466666666
11/2009,20.7917222,12.956031481481482,4.226666735,11.12099167,4.464267303333333
11/2010,19.835818633333336,12.952864935185184,10.100000029999999,11.715783393333334,3.2701694399999996
11/2011,18.212555133333336,12.949913333333335,6.323333322666667,13.007611203333333,3.185149346666667
11/2012,19.4808196,12.959259537037038,14.069999904666666,12.954803836666667,2.948184576666667
11/2013,20.657,12.956188175925925,3.653333286666667,14.49122597,4.40852389
11/2014,20.0843615,12.953051944444445,7.826666751666666,12.593907410000002,3.861942083333333
11/2015,23.6408891,12.950207833333334,3.4433333999999998,13.0693073,5.105538126666667
11/2016,20.483597166666666,12.95949373148148,8.486666706666666,13.108080656666667,3.840229936666667
11/2017,19.079026633333335,12.956463601851851,5.333333653333333,19.4068218,3.301228905
11/2018,18.880693333333333,12.953372009259258,6.6133333683333335,21.120304833333332,3.271501855
11/2019,21.240276766666668,12.95055487962963,4.313333461333333,19.140457,4.425441196666667
11/2020,18.798888766666668,12.95986587962963,4.243333126666666,19.0054293,3.4271729733333336
11/2021,18.780138299999997,12.956795666666666,7.773333494666667,17.350729033333334,3.37483928
11/2022,18.398124499999998,12.953845055555556,10.266667323333333,16.87965085,3.6624137633333333
11/2023,22.9510407,12.95113224074074,1.0599999833333333,16.533616600000002,5.685569216666667
11/2024,19.173263233333333,12.96033699074074,4.893333524666667,19.074260933333335,3.4661635
12/1990,20.514970032258063,13.182920098566308,6.670967869032258,13.446211183870966,4.2169584387096775
12/1991,20.307174838709678,13.182425421146954,8.92903238516129,11.12972259032258,3.7158368903225805
12/1992,18.77142177419355,13.184091747311827,12.548387241935483,13.059836151612902,2.9942781077419354
12/1993,20.414903129032258,13.183397974910395,11.525806278709677,12.633570283870968,3.674557129032258
12/1994,20.291246838709675,13.182789650537634,8.177419212903226,13.220231774193548,3.9767868161290325
12/1995,20.00462041935484,13.182328019713262,13.077419532258066,13.035284332258065,3.372885238709677
12/1996,20.498303806451613,13.183981568100359,8.62258064,12.058886993548388,3.9744260838709677
12/1997,21.1119464516129,13.183328655913979,7.606451616129032,12.168964193548387,4.009463487096774
12/1998,20.223976161290324,13.182816227598567,8.858064561290323,11.726458548387097,3.8615337741935485
12/1999,19.755830258064517,13.182428109318996,7.158064487096774,13.417810129032258,4.028021451612903
12/2000,20.032107258064517,13.184075896057347,9.319354672258065,12.809229516129033,3.6461939903225806
12/2001,20.030561258064516,13.183487867383512,8.696774077419356,14.250902548387097,3.679343948387097
12/2002,21.183316903225805,13.183044256272401,10.30000025483871,11.173664383870967,3.7148883419354837
12/2003,21.447093806451612,13.18265146953405,7.509677677419354,12.77319835483871,4.4123521225806455
12/2004,20.45966106451613,13.184227804659498,9.996774170967742,11.266875967741935,3.7972089870967745
12/2005,19.421421677419357,13.183633127240144,10.187097008064518,12.193675141935485,3.5019936548387096
12/2006,20.059391967741934,13.183188727598568,10.674193706451613,10.960678632258064,3.327463777419355
12/2007,20.959795387096772,13.182750107526882,5.880645164516129,12.478599958064517,4.5045247774193555
12/2008,19.589029225806453,13.184222634408602,9.490322869354838,11.781966661290323,3.2279840967741937
12/2009,20.169472806451612,13.183614426523297,10.712903032258064,12.686448506451612,3.650011843870968
12/2010,20.651126483870968,13.183145573476702,8.674193596774195,11.937075977419354,4.045626983870968
12/2011,19.31994322580645,13.182630743727598,14.33225770967742,11.654576432258065,3.119948248387097
12/2012,21.83002377419355,13.18405015232975,2.109677421935484,10.982256361290322,5.05975019032258
12/2013,20.218935096774192,13.183488575268818,16.367742,11.003280290322582,3.258064416129032
12/2014,20.46214764516129,13.18307095878136,3.732258006451613,12.849764677419355,4.192147938709677
12/2015,22.812215096774192,13.18256476702509,4.409677512903226,12.650285974193547,5.073654187096774
12/2016,20.867725967741936,13.184002840501792,7.3548387822580645,12.985141903225806,4.25466719032258
12/2017,19.831544387096773,13.183535734767025,6.629032379032258,17.877702354838707,3.62402729516129
12/2018,19.906074258064518,13.183183315412187,9.20645176451613,15.200265370967744,3.874092690322581
12/2019,20.655133193548387,13.182686971326165,5.522580636774194,19.29348606451613,4.431194538709677
12/2020,20.064609322580644,13.184171783154122,5.548387316129032,15.186137903225807,4.211931503225806
12/2021,18.936920999999998,13.183760448028675,7.877419593548387,17.664949,3.1312039741935487
12/2022,18.73188041935484,13.183398458781362,9.009677181935485,19.05982288709677,3.17248775483871
12/2023,21.893574387096773,13.182833001792115,4.1516128658064515,17.117648806451612,5.028200570967742
12/2024,20.525563258064516,13.184286702508961,6.532258163870968,14.785788161290322,3.733773829032258
