Date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
04/2021,41.03333333333333,29.702499766666666,20.367499666666667,24.145902333333332,32.40765496666667,21.99765923333333,26.039198666666667,12.42971987962963,10.984845731481482,4.136666833333333,4.136666833333333,5.033333333333333,18.095674683333336,35.99999913333333,130.18379693333333,21.873333333333335,4.7501658466666665
04/2022,41.06666666666667,28.279166333333333,19.785833,23.238124733333333,30.9976545,21.058462000000002,24.851990133333334,12.42710500925926,10.517320074074073,1.8966666563333334,1.8966666563333334,4.033333333333333,19.682058016666666,37.115999366666664,110.02626430000001,21.142333333333333,4.3999687566666665
04/2023,45.0,31.664166466666664,21.1074995,25.555833133333334,35.072550166666666,23.3197637,27.881945499999997,12.42431712962963,11.406082037037038,1.1466666683333335,1.1466666683333335,3.3666666666666667,17.239566453333335,32.81999926666666,127.751917,23.416333333333334,5.265937976666667
04/2024,30.466666666666665,33.76916743333333,22.27416613333333,27.141805299999998,37.08708096666667,24.718183133333334,29.5653154,12.43278998148148,11.418546787037037,1.1133333296666665,1.1133333296666665,1.9333333333333333,15.785609833333332,30.827999666666663,148.01122826666668,23.904,5.666759623333333
05/1990,55.74193548387097,29.043822903225806,21.39704858064516,24.485960967741935,33.03233412903226,24.536484258064515,27.81211829032258,12.728083539426523,9.383597924731184,9.387097066129034,9.387097066129034,9.129032258064516,13.179220929032258,29.717418870967744,179.44848493548386,19.256774193548388,4.032747283870967
05/1991,46.41935483870968,30.858339032258066,21.72769380645161,25.630382387096777,34.69549525806452,25.008523096774194,28.75232716129032,12.726059973118279,11.34255747311828,3.461290308064516,3.461290308064516,4.516129032258065,12.959483870967741,29.740644419354837,131.8843724064516,22.684516129032257,4.90701549032258
05/1992,56.16129032258065,29.52930664516129,21.572855096774195,24.895907032258062,34.01313987096774,24.714374967741936,28.429647387096775,12.73201409498208,10.693843494623655,7.577419354838709,7.577419354838709,7.064516129032258,12.085896829032258,29.62451570967742,203.46169935483871,21.22193548387097,4.385130922580646
05/1993,55.903225806451616,29.551887354838712,21.519629096774196,24.871781548387094,33.98854819354839,25.103265741935484,28.585856032258064,12.730127948028674,9.493979673835124,8.693548472258064,8.693548472258064,8.290322580645162,9.949629596774193,25.060644354838708,175.8055487096774,19.480645161290322,4.0860651
05/1994,61.193548387096776,29.12930664516129,21.529306612903227,24.583070903225806,33.46598512903226,24.783062290322583,28.152893096774193,12.728228431899641,10.001768378136202,10.364516282258066,10.364516282258066,8.516129032258064,12.386540325806452,30.750967096774193,215.26079258064516,19.39483870967742,3.996218387096774
05/1995,50.96774193548387,30.035758290322583,21.52285503225806,25.073124354838708,33.19246851612903,24.273315,27.849174806451614,12.72623020609319,10.394636272401433,8.361290396774193,8.361290396774193,7.290322580645161,14.933741070967741,35.58193470967742,210.66486438709677,20.511935483870968,4.551432132258065
05/1996,61.12903225806452,27.764790451612903,20.837371193548385,23.660288677419352,32.179884483870964,24.053884741935484,27.303923903225808,12.732195313620071,8.61297437903226,11.43225817096774,11.43225817096774,14.419354838709678,10.747848909677419,26.558708903225806,210.7967839354839,17.159032258064514,3.467595362580645
05/1997,60.096774193548384,27.97930664516129,20.905112903225806,23.75800364516129,32.05870912903226,23.84234106451613,27.121782387096776,12.730338745519713,8.696282003225805,9.04516132903226,9.04516132903226,10.516129032258064,12.832649006451613,31.44774109677419,216.20081416129034,18.12451612903226,3.612923687096774
05/1998,50.354838709677416,29.48253238709677,22.169629258064518,25.17910622580645,33.232858096774194,25.388908709677416,28.44091664516129,12.728455250896056,9.01553555376344,7.703225796451613,7.703225796451613,8.161290322580646,15.214179887096773,34.76903177419355,184.5470793548387,18.765483870967742,4.057380896774194
05/1999,61.064516129032256,27.7325324516129,20.576080935483873,23.415799838709678,32.03797409677419,23.634555161290322,26.85717241935484,12.726403467741935,9.790927078853047,9.687096880645162,9.687096880645162,11.03225806451613,11.292551032258064,27.301934903225806,190.2997162903226,18.30258064516129,3.640160019354839
05/2000,56.61290322580645,28.47446780645161,21.351887322580644,24.254979516129033,32.02532387096774,24.35824658064516,27.369700612903227,12.732419534050178,9.576124910394265,10.158064225806452,10.158064225806452,8.806451612903226,14.371311725806452,33.08516032258064,236.60926032258064,18.807096774193546,3.8657002193548387
05/2001,54.354838709677416,29.279306580645162,21.7486614516129,24.818151612903225,32.66667312903226,24.74308429032258,27.797347258064516,12.730574318996416,9.701934020609318,7.1516127387096775,7.1516127387096775,8.258064516129032,14.893262161290322,34.66451545161291,217.6275695483871,19.576451612903227,4.168182309677419
05/2002,51.12903225806452,30.67124206451613,22.172854967741937,25.69449506451613,33.253421419354844,24.851641483870967,28.094730258064516,12.728662688172044,10.875945510752688,5.690322723870968,5.690322723870968,5.193548387096774,17.07143558064516,39.37935387096774,186.9885868387097,21.449032258064516,4.944071506451613
05/2003,59.645161290322584,28.609951774193547,21.677693677419356,24.36774819354839,32.22546138709677,24.57353277419355,27.409249000000003,12.726698306451613,8.954314193548386,9.125806458064517,9.125806458064517,9.806451612903226,15.5266825,36.02322483870968,197.50641696774193,17.573225806451614,3.687993093548387
05/2004,56.03225806451613,29.906726129032258,21.674467967741936,24.985692096774194,33.13496825806451,24.703228,27.901322935483872,12.73277905017921,10.734393933691756,6.64193549516129,6.64193549516129,7.354838709677419,16.074629387096774,37.474837838709675,177.32346387096771,20.517096774193547,4.4127871419354845
05/2005,56.0,30.15511306451613,22.05511312903226,25.410557677419355,34.51279193548387,25.30229990322581,28.877704225806454,12.730970483870967,10.852160681003584,6.161290336774194,6.161290336774194,6.419354838709677,12.57601219032258,29.427096258064513,237.0585156451613,21.311612903225804,4.46955745483871
05/2006,49.774193548387096,28.97930658064516,20.908338870967743,24.474737838709675,33.05803448387096,23.82186787096774,27.770173096774194,12.729055663082436,10.287271511648745,8.067741964516129,8.067741964516129,8.483870967741936,11.294216483870969,27.220644483870966,219.39572677419355,20.60741935483871,4.2701599258064515
05/2007,58.29032258064516,28.25188729032258,21.345435612903223,24.05854135483871,32.05967267741935,24.391655354838708,27.201090903225808,12.727026550179213,9.291522783154122,10.254839038709678,10.254839038709678,9.32258064516129,13.76574316451613,31.970321967741935,178.87899283870968,18.418064516129032,3.8152148612903227
05/2008,61.38709677419355,27.51801629032258,20.837371064516127,23.44704870967742,30.980731161290322,23.537274322580643,26.399361741935486,12.733118243727597,8.748861389784947,9.496774461290324,9.496774461290324,11.03225806451613,14.574494945161291,34.2696764516129,238.31792383870967,17.31096774193548,3.464299680645161
05/2009,57.064516129032256,27.240596903225804,20.742209806451612,23.304307322580645,30.850404451612903,23.511716322580646,26.353233096774193,12.731247428315411,8.093963200716846,7.732258369354839,7.732258369354839,9.258064516129032,13.730383596774193,31.424515354838707,170.83195622580646,16.133225806451613,3.2725817096774197
05/2010,55.0,30.85511306451613,22.84866151612903,26.067681,35.24393825806451,26.460712516129032,29.724502258064515,12.729236836917563,10.80999041218638,4.7322581645161295,4.7322581645161295,6.387096774193548,13.501494977419354,31.64516077419355,193.93642038709677,20.879677419354838,4.515616458064517
05/2011,56.935483870967744,29.24059687096774,21.392209806451614,24.457197129032256,33.36157796774193,24.779637483870967,27.931994870967742,12.727214829749105,9.422886406810036,10.512903558064517,10.512903558064517,9.741935483870968,12.084931612903226,29.47354764516129,200.24468490322582,18.73774193548387,3.9309678677419355
05/2012,59.516129032258064,28.643822838709674,21.251887354838708,24.375946903225806,32.80197119354838,24.31928035483871,27.697317387096774,12.733273198924731,10.25991638888889,6.935483874193548,6.935483874193548,9.161290322580646,13.465013612903226,32.09806364516129,242.14841438709678,19.24516129032258,3.9221687387096775
05/2013,62.16129032258065,29.65995206451613,21.76156470967742,24.88885041935484,34.46270025806452,25.117560677419352,28.599531677419353,12.73135571684588,10.341350564516128,8.61612930967742,8.61612930967742,7.548387096774194,13.164559561290323,31.482580096774193,205.18208567741937,20.72290322580645,4.258181706451613
05/2014,57.064516129032256,29.77285506451613,21.788984096774193,25.107869258064515,34.611995774193545,25.14130370967742,28.87253577419355,12.72935092293907,11.112608521505376,5.42258079032258,5.42258079032258,7.032258064516129,11.077786141935483,27.452902612903227,199.53142822580645,21.306451612903224,4.378783412903226
05/2015,58.483870967741936,29.93737122580645,22.045435677419356,25.34523593548387,34.28181464516129,25.328856096774192,28.86559777419355,12.72733306451613,10.891966433691756,5.154838667741935,5.154838667741935,8.225806451612904,12.606367509677419,30.623225322580645,242.16729077419353,20.771612903225805,4.3473223999999995
05/2016,50.74193548387097,30.445435677419354,22.682532516129033,25.879240354838707,34.707775870967744,26.249009903225804,29.430373129032258,12.733460008960572,9.952436164874552,5.4064515161290325,5.4064515161290325,6.774193548387097,13.009030329032258,29.438708903225805,183.02494283870968,20.187419354838706,4.377078651612903
05/2017,54.354838709677416,28.18895129032258,21.385725451612903,24.00857535483871,32.77999722580645,24.419702870967743,27.400106193548385,12.731560143369176,9.956919310035843,8.454839032258064,8.454839032258064,8.67741935483871,14.09665474516129,29.83354787096774,184.86599612903225,18.72290322580645,3.7720705290322583
05/2018,50.45161290322581,29.872822,21.271209322580642,24.852055806451613,33.485556225806455,24.075380612903228,27.770660903225806,12.729549399641577,10.670466559139786,2.6387097558064516,2.6387097558064516,5.354838709677419,14.683297541935483,30.112257677419354,135.36965899999998,20.31967741935484,4.371662374193549
05/2019,56.16129032258065,28.977660967741937,21.58733835483871,24.6125394516129,33.32904512903226,24.87433890322581,28.219810741935483,12.7276341218638,10.378552741935485,5.112903193548387,5.112903193548387,8.516129032258064,13.899847629032259,30.29806393548387,220.56853580645162,20.243548387096773,4.0856608612903225
05/2020,44.87096774193548,31.903467967741935,22.214757612903224,26.284583032258066,35.83189335483871,24.970744999999997,29.260495903225806,12.73378914874552,11.274877491039426,5.32903256451613,5.32903256451613,5.290322580645161,15.777843741935484,32.49290293548387,192.79454774193547,22.580322580645163,5.066616329032258
05/2021,49.516129032258064,29.10346741935484,21.34862870967742,24.620201387096774,33.28759583870968,24.011126548387097,27.744923096774194,12.731875725806452,10.624056102150536,4.1838710677419355,4.1838710677419355,7.064516129032258,15.79022029032258,31.45935435483871,167.21196822580646,21.123225806451615,4.3456802
05/2022,54.54838709677419,27.81314477419355,20.772822322580645,23.5781314516129,31.30476970967742,23.23019712903226,26.334491677419354,12.729905896057348,9.40234685483871,8.077419241935484,8.077419241935484,9.741935483870968,16.870862161290322,33.66580603225807,182.9505887419355,19.346129032258066,3.8390370064516133
05/2023,56.67741935483871,29.829273967741937,21.51314480645161,24.88633048387097,34.14315467741935,24.44039170967742,28.13283429032258,12.727980770609319,10.557504677419354,5.719354877419355,5.719354877419355,7.32258064516129,15.020846338709678,31.157418774193545,201.57201293548388,21.76516129032258,4.5346286
05/2024,52.87096774193548,30.592177387096772,22.056693193548387,25.565900225806452,34.93332832258064,24.97794841935484,28.74288387096774,12.734125707885305,10.003540098566308,4.083871019032258,4.083871019032258,6.193548387096774,16.242941919354838,31.749676612903226,152.409606,21.135483870967743,4.589384029032258
06/1990,60.666666666666664,26.36683353333333,21.263500099999998,23.156556333333334,29.1915251,23.458277133333333,25.607358933333334,12.87959614814815,7.501253217592593,20.553333586666668,20.553333586666668,11.866666666666667,20.174881799999998,45.287999,253.01533833333332,14.811666666666667,2.916087544
06/1991,58.86666666666667,27.765166766666667,21.491833433333333,23.8922511,30.4445802,23.818787333333333,26.3110465,12.879202999999999,8.957474723148149,9.280000306666667,9.280000306666667,9.733333333333333,20.132499536666668,45.611999266666665,219.41464136666667,17.647666666666666,3.6174702633333333
06/1992,61.53333333333333,27.280167,21.1201668,23.5203761,30.440167733333336,23.544555199999998,26.309808666666665,12.88028575,8.442301034259259,13.47999998,13.47999998,11.833333333333334,16.824937366666667,39.431999233333336,251.45026833333336,16.91,3.3912549333333337
06/1993,57.2,28.2318336,21.386833566666667,24.092597866666665,32.235798933333335,24.183915266666666,27.135202333333332,12.879911481481482,10.559019685185184,5.6600000066666665,5.6600000066666665,7.933333333333334,16.221434133333336,37.655998833333335,250.52162633333333,19.387333333333334,3.8531805599999998
06/1994,59.8,27.46183346666667,21.208500266666665,23.636625966666667,30.1451187,23.63683466666667,26.118044566666665,12.879480814814816,9.31959462037037,6.566666795,6.566666795,9.033333333333333,18.663710133333332,42.20399893333333,238.79455086666667,17.878666666666668,3.57494372
06/1995,60.333333333333336,28.781833566666666,21.760166799999997,24.535653766666666,32.73272936666667,24.867827466666665,27.814952433333335,12.87911910185185,10.457111638888888,7.059999908333333,7.059999908333333,8.166666666666666,14.815702633333334,34.943999299999994,248.934938,19.676333333333332,3.988552266666667
06/1996,58.666666666666664,27.9518336,20.963500133333334,23.888154133333334,31.9152476,23.957650133333335,27.102953833333334,12.880220092592593,10.606948601851853,6.5000001733333335,6.5000001733333335,9.733333333333333,13.679642116666667,30.335999599999997,186.508402,19.528000000000002,3.9192408533333336
06/1997,55.2,28.328500366666667,21.395166800000002,24.27405656666667,31.3665135,23.74102033333333,26.8690859,12.8798625,11.066678185185186,4.25333336,4.25333336,6.333333333333333,17.20092587,39.79199906666667,245.971317,20.873,4.230806676666666
06/1998,57.06666666666667,28.88350013333333,21.8251669,24.786486866666667,32.835888133333334,24.936508433333334,28.1781741,12.879480157407407,10.624951055555556,6.079999963333334,6.079999963333334,7.9,15.145686823333333,35.3759994,237.0102032,19.678333333333335,4.052719443333333
06/1999,52.53333333333333,26.430166866666664,20.5735003,22.9862782,29.262376333333336,22.62358203333333,25.3067087,12.87916475925926,8.947437907407409,6.740000064666666,6.740000064666666,10.5,17.296575033333333,37.8479987,249.944938,17.214333333333336,3.4203888233333335
06/2000,58.06666666666667,27.39683343333333,20.56516686666667,23.386973366666666,30.990243566666667,23.273457866666668,26.33056536666667,12.880290537037038,9.745933666666668,6.563333266666667,6.563333266666667,9.366666666666667,13.98046761,32.98799923333333,226.02009883333332,18.658,3.7132245800000003
06/2001,58.333333333333336,27.371833566666666,21.003500166666665,23.584473133333333,30.3655505,23.340256733333334,26.11801673333333,12.879948898148148,9.493859685185186,5.820000033333333,5.820000033333333,8.866666666666667,17.487368399999998,39.03599903333333,233.10099626666667,18.206666666666667,3.6605099
06/2002,60.2,28.121833499999997,21.503500233333334,24.1767648,31.443280033333334,24.209533466666667,27.049966400000002,12.87960487962963,10.120016703703703,9.136666781333334,9.136666781333334,9.566666666666666,16.465921316666666,37.4759993,252.53723133333332,18.767999999999997,3.8315947566666666
06/2003,59.06666666666667,28.0768335,21.300166866666665,23.969820333333335,31.626060600000002,23.971713066666666,26.85085336666667,12.879322416666668,9.880982111111111,7.4800000099999995,7.4800000099999995,8.5,16.0305347,35.6159995,252.12109566666666,19.11433333333333,3.884499236666667
06/2004,54.1,27.485166966666668,21.026833566666667,23.56683466666667,29.973422733333333,23.379628133333334,25.914860400000002,12.880422703703704,9.480054909259259,7.319999910000001,7.319999910000001,9.366666666666667,18.292022420000002,41.7959993,231.04870383333335,17.509999999999998,3.59836012
06/2005,57.2,28.726833666666668,21.913500199999998,24.548292933333336,31.792648033333332,24.448164866666666,27.150515933333335,12.880055009259259,10.233215916666666,5.166666655,5.166666655,7.633333333333334,18.908457549999998,41.7839989,250.27527933333334,19.079333333333334,4.0007566
06/2006,58.333333333333336,28.128500133333333,21.2235002,24.051696333333332,31.730800233333333,24.031483400000003,27.050349233333336,12.879709555555555,9.867676345925926,7.543333196666667,7.543333196666667,9.2,15.161047283333334,34.41599926666667,208.50557996666666,18.883333333333333,3.8548755133333334
06/2007,59.93333333333333,28.47183353333333,21.438500233333333,24.290793,32.631028666666666,24.619241466666665,27.669784933333336,12.879413222222222,9.610434632407408,6.993333325,6.993333325,8.166666666666666,14.3882352,32.86799933333334,220.16367486666667,18.851,3.817504346666667
06/2008,57.266666666666666,28.00516683333333,21.090166766666666,23.93759813333333,31.2510501,23.7301627,26.776501033333332,12.88046262037037,10.704038842592592,5.396666708333333,5.396666708333333,7.8,15.915412983333333,35.90399886666667,230.38403250000002,19.773666666666667,3.9867710433333334
06/2009,55.0,27.431833533333336,21.671833566666667,23.8916957,30.003765400000002,24.035846966666668,26.2578461,12.88005622222222,9.743572887962962,3.9833333866666663,3.9833333866666663,7.433333333333334,20.08510576666667,44.53199883333333,251.87572533333332,17.907,3.6167948133333336
06/2010,60.86666666666667,29.446833533333333,21.891833533333333,24.939264833333333,33.87476253333333,25.349119599999998,28.656067266666664,12.87968250925926,10.115050722222223,8.023333605,8.023333605,7.4,12.436077116666667,31.6919996,244.478908,19.365000000000002,3.9946634166666666
06/2011,59.46666666666667,27.075166799999998,21.2001669,23.4892652,29.884216499999997,23.440626466666668,25.885110366666666,12.879358824074075,9.477427025,8.893333338,8.893333338,10.866666666666667,19.224737313333332,43.31999913333333,248.490878,17.444000000000003,3.4771344533333335
06/2012,58.53333333333333,26.93183356666667,21.530166899999998,23.527389633333332,29.085325266666665,23.355816533333332,25.486151600000003,12.880347333333333,8.42199837962963,6.44333338,6.44333338,10.1,22.2201781,48.515999533333336,251.25834,16.491666666666667,3.355559778
06/2013,60.666666666666664,26.9868337,21.2501668,23.492458433333336,30.504937700000003,24.190865133333332,26.63610356666667,12.879939037037037,7.9672823416666665,10.513333583333333,10.513333583333333,12.833333333333334,15.603963483333333,35.75999913333333,223.4429607333333,15.675666666666666,3.1153000250000003
06/2014,56.4,27.2535003,21.77683353333333,23.897806,30.005112,24.210539566666668,26.4504718,12.879602314814814,8.142997200925926,7.719999991666667,7.719999991666667,10.066666666666666,19.242812076666667,44.72399936666667,250.169508,15.701666666666666,3.2027339433333335
06/2015,60.266666666666666,28.08850023333333,21.465166866666667,24.17238993333333,31.846072866666667,24.186141533333334,27.264582333333333,12.879306314814814,9.334975796296296,10.20666662,10.20666662,10.766666666666667,14.98773809,36.37199933333333,245.166918,18.092333333333332,3.6576049523333336
06/2016,58.6,27.930166866666664,21.646833466666667,24.2047509,31.204179266666664,24.427515866666667,27.069011699999997,12.880300527777779,9.47305717962963,9.68000025,9.68000025,9.133333333333333,17.035253883333333,38.81999963333333,241.78573613333336,17.986,3.702757908666667
06/2017,52.93333333333333,27.170833033333334,20.949166266666666,23.543958999999997,30.660873966666667,23.5104598,26.391097366666667,12.87993612037037,10.929771907407407,2.7900000546666663,2.7900000546666663,6.666666666666667,17.085734566666666,35.603999333333334,252.78731066666666,19.433333333333334,3.7587554633333338
06/2018,56.6,25.860832966666667,20.77083286666667,22.80805516666667,28.349727366666666,22.604189599999998,24.9899376,12.879652018518518,7.388017767222222,7.679999943333333,7.679999943333333,13.366666666666667,20.760631433333334,41.38799946666666,251.44943300000003,15.088333333333333,2.8954915393333334
06/2019,56.333333333333336,27.967499533333335,21.485832866666666,24.160416333333334,31.638431866666668,24.081303966666667,27.192212733333335,12.879405722222224,10.565205212962962,5.016666656666667,5.016666656666667,10.333333333333334,18.45294244666667,37.7279992,232.73352913333335,20.012333333333334,3.9058726833333335
06/2020,58.53333333333333,28.175832833333335,20.960832966666665,23.9720132,32.9548447,23.906457900000003,27.515469399999997,12.880412537037037,10.638762907407408,6.5233333946666665,6.5233333946666665,10.966666666666667,12.865184816666666,28.955999766666665,245.265762,19.961000000000002,3.93536609
06/2021,56.4,27.279166333333333,21.175832766666666,23.7080553,30.89840846666667,23.7401678,26.5540223,12.880087268518517,10.525393724999999,4.583333296666667,4.583333296666667,9.766666666666667,19.8484911,40.53599916666667,255.934912,19.476999999999997,3.7015730533333335
06/2022,56.46666666666667,28.6441664,20.4624995,23.930764099999998,33.216155900000004,23.00497946666667,27.19592653333333,12.87982462037037,11.113353703703703,4.563333423333333,4.563333423333333,6.4,14.625266266666667,30.635998966666666,247.648299,22.490333333333336,4.4251737733333325
06/2023,57.13333333333333,27.507499633333335,20.84416633333333,23.502985533333334,31.17723373333333,23.355444566666666,26.400215966666668,12.879544083333334,9.618173781481481,5.379999903333333,5.379999903333333,10.633333333333333,18.558491433333334,36.38399913333333,258.4849203333333,19.201666666666664,3.6845564333333334
06/2024,57.666666666666664,29.1908328,21.584166333333332,24.64826413333333,33.12116796666667,24.6424452,27.885436866666666,12.880495592592592,10.11012224074074,4.809999973333333,4.809999973333333,8.4,16.923430266666667,34.3319989,246.30089566666666,20.668666666666663,4.223995716666667
07/1990,59.83870967741935,26.93737129032258,21.043822806451615,23.305248258064516,29.848836451612904,23.30492567741935,25.785808032258064,12.807684014336917,9.465499641577061,7.2096775,7.2096775,10.064516129032258,18.894082870967743,41.783224999999995,250.94644967741934,17.769032258064517,3.4654273032258067
07/1991,57.70967741935484,27.192209838709676,21.055113225806455,23.45592,29.970987967741937,23.257193483870967,25.874808258064515,12.809175143369176,9.71524198028674,7.516129274193549,7.516129274193549,10.129032258064516,19.02455255483871,42.619353870967736,240.4952470967742,17.978387096774195,3.5713491451612907
07/1992,58.16129032258065,27.209951935483872,20.538984129032254,23.259549903225807,30.525721354838712,22.960405677419352,26.05730383870968,12.804671845878136,9.344751646953405,8.006451774193549,8.006451774193549,9.64516129032258,15.361715161290322,37.54451535483871,247.43358967741935,17.88032258064516,3.562901748387097
07/1993,59.83870967741935,27.140596967741935,20.885758290322578,23.41929435483871,30.57314609677419,23.356631419354837,26.211959548387096,12.80598626344086,9.277568879928316,8.393548658064516,8.393548658064516,10.870967741935484,16.514024129032258,38.392257032258065,250.3820393548387,17.96709677419355,3.530013977419355
07/1994,56.935483870967744,26.492209806451612,21.003500193548387,23.141673032258062,28.135222806451612,22.31936035483871,24.622786032258066,12.80742095878136,9.718602631720431,6.445161396774193,6.445161396774193,10.419354838709678,24.604762516129036,53.953546903225806,250.18721967741936,17.732580645161292,3.4960669967741933
07/1995,60.096774193548384,27.529306612903227,20.71156470967742,23.457532838709678,30.825766,23.19077593548387,26.139711193548386,12.808870940860215,9.927939372759857,7.816129074193548,7.816129074193548,8.903225806451612,16.324681661290324,36.94064406451613,250.5847858064516,18.924838709677417,3.753960012903226
07/1996,58.54838709677419,27.505113193548386,20.52446790322581,23.425074161290322,30.3648184516129,22.52539912903226,25.724603161290325,12.804353772401434,9.994357697132616,7.651612916129032,7.651612916129032,11.903225806451612,18.77341385483871,41.353547258064516,235.52862399999998,19.08516129032258,3.8525233
07/1997,60.29032258064516,26.54704858064516,20.96479051612903,23.051014612903227,29.28065929032258,23.190571032258063,25.41371658064516,12.805741173835127,8.86974794982079,9.609677575806453,9.609677575806453,11.451612903225806,18.834937483870966,42.003870741935486,250.2583887096774,16.732903225806453,3.2321914387096773
07/1998,61.32258064516129,28.892209741935485,21.28898412903226,24.433877096774193,33.32464416129032,24.525353903225806,27.952413032258065,12.80721085125448,10.774539032258065,7.241935667741935,7.241935667741935,7.419354838709677,12.645375706451613,31.157418677419358,236.7549243870968,20.28483870967742,4.099584480645161
07/1999,55.903225806451616,26.634145354838708,20.947048677419357,23.21761370967742,28.926698580645162,22.700163548387096,25.08560638709677,12.808708700716846,9.340322889784947,5.5709676129032255,5.5709676129032255,9.516129032258064,20.472995016129033,44.57032112903226,249.14833903225806,17.629354838709677,3.515645248387097
07/2000,57.064516129032256,26.41479048387097,20.58414529032258,22.85356780645161,28.723031741935486,22.42781370967742,24.821381806451615,12.80419620967742,8.703928172939069,7.809677422580645,7.809677422580645,10.612903225806452,19.981044993548387,45.15096722580645,240.9924830645161,17.221290322580646,3.3727609677419355
07/2001,57.774193548387096,27.40188729032258,21.251887258064514,23.699065096774195,29.803968064516127,23.321780225806453,25.85180729032258,12.805613387096775,10.382841621863799,5.093548358064516,5.093548358064516,9.0,19.58431616129032,44.279998709677415,253.09831741935486,19.14258064516129,3.851807664516129
07/2002,55.12903225806452,28.151887258064516,21.868016322580644,24.329845580645163,29.894479322580647,23.572246258064517,26.041226322580645,12.807154838709677,10.95070597670251,4.712903322580646,4.712903322580646,6.32258064516129,23.34336377419355,52.01419190322581,252.07498129032257,20.107741935483872,4.249277516129032
07/2003,60.03225806451613,27.345435612903223,20.561564741935484,23.429375290322582,31.06400251612903,23.240323354838708,26.49095012903226,12.808617992831541,9.32140922939068,8.699999987096774,8.699999987096774,10.709677419354838,13.899620299999999,32.86451570967742,232.63319470967744,17.745806451612903,3.543404206451613
07/2004,60.03225806451613,27.372854999999998,20.530919548387097,23.32601470967742,30.647209677419355,22.99702235483871,26.046179129032257,12.80407641577061,10.07140677419355,9.783871058064516,9.783871058064516,11.064516129032258,15.971600680645162,36.51096693548387,246.72715838709678,18.666451612903224,3.682416982580645
07/2005,57.806451612903224,26.85511306451613,20.82930664516129,23.23145806451613,29.463534225806452,22.93815770967742,25.51358529032258,12.805503431899641,8.831948291218637,9.22258060967742,9.22258060967742,12.0,18.50962628064516,41.86451538709677,233.88752209677418,16.666451612903224,3.3448961032258064
07/2006,58.354838709677416,26.356726096774192,21.103500193548385,23.07682041935484,28.447947032258064,22.68662077419355,24.887602935483873,12.806965654121864,8.994858910394266,14.948387229032258,14.948387229032258,12.35483870967742,22.63702314516129,49.72645083870968,248.8693641935484,16.640967741935484,3.255510211612903
07/2007,58.87096774193548,27.024467967741934,20.61962922580645,23.21183377419355,30.55533406451613,22.919695387096773,25.934270258064515,12.80837008064516,8.70835200985663,8.919354981935484,8.919354981935484,11.35483870967742,16.284399732258063,37.39354754838709,231.66471003225806,16.94161290322581,3.339425958064516
07/2008,60.54838709677419,27.371242193548387,20.976080806451613,23.518420193548387,30.49466764516129,23.340935677419353,26.110371677419355,12.803776872759856,9.70960314516129,8.177419296774193,8.177419296774193,9.612903225806452,16.80094870967742,37.92774129032258,252.34767774193548,17.971612903225807,3.5714458838709677
07/2009,57.064516129032256,26.538984161290323,21.11156470967742,23.22426722580645,28.941016161290325,23.025205677419354,25.31431370967742,12.805195663082436,8.437360811827956,7.193548333870968,7.193548333870968,11.451612903225806,20.205598451612904,46.347096,252.6305993548387,15.983870967741936,3.16109464516129
