year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
03/2006,59.645161290322584,29.862323096774194,23.01393622580645,25.81870641935484,36.37462625806452,27.65490951612903,31.095464967741936,12.12466097670251,8.730470386693547,8.903225493548387,8.903225493548387,10.064516129032258,9.333537370967742,26.814193000000003,316.4284590322581,18.188387096774196,3.6749856999999997,3.0,2006.0
03/2007,57.83870967741935,30.25748441935484,23.263936064516127,26.140077580645162,36.935850161290325,28.04964312903226,31.533564129032257,12.125428010752687,9.841131980286738,8.948387177419354,8.948387177419354,9.03225806451613,9.669780496774194,27.534193129032257,278.4243234516129,19.82032258064516,4.0109625451612905,3.0,2007.0
03/2008,57.45161290322581,29.32038777419355,22.72845222580645,25.38826322580645,35.59307112903226,27.172336064516127,30.4729524516129,12.123065707885305,8.135820985663083,9.341935348387096,9.341935348387096,11.709677419354838,8.442665641935484,23.19096712903226,288.7547463225806,17.266774193548386,3.4868924935483867,3.0,2008.0
03/2009,58.61290322580645,29.939742612903228,23.115549064516127,25.964136967741936,36.99531864516129,27.8662244516129,31.464365,12.123794596774193,9.19099633512545,8.2354839,8.2354839,10.32258064516129,7.553922093548387,22.738064032258066,205.00625279580643,19.171290322580642,3.9053318322580646,3.0,2009.0
03/2010,61.38709677419355,29.838129516129033,23.346194161290324,25.862590935483873,36.59963170967742,28.18751870967742,31.45072751612903,12.124567517921147,7.770774205053764,15.083870977419354,15.083870977419354,14.838709677419354,8.374067932258065,23.388386419354838,299.33436322580644,16.635806451612904,3.3861568838709677,3.0,2010.0
03/2011,59.96774193548387,29.81877470967742,22.81393622580645,25.69881470967742,36.34074303225807,27.257368677419354,30.952248967741937,12.125333826164875,9.037406483870969,9.067741838709676,9.067741838709676,12.516129032258064,9.048734380645161,26.72128951612903,316.510814516129,18.768387096774195,3.7894689161290325,3.0,2011.0
03/2012,53.903225806451616,30.147807064516126,23.265549193548388,26.23349170967742,36.15094219354839,27.756619548387096,31.319203096774196,12.122985967741936,9.115353391577061,5.24193538516129,5.24193538516129,7.870967741935484,10.023168325806452,28.881289774193547,291.8116917967742,18.943225806451615,3.889563735483871,3.0,2012.0
03/2013,58.29032258064516,30.047806935483873,23.288129677419352,26.056005258064516,37.02949319354839,28.17254,31.58216564516129,12.123713440860216,9.510285988351255,9.409677367741935,9.409677367741935,11.419354838709678,8.794575822580645,23.307096258064515,252.45438226129033,19.023548387096774,3.8615208967741936,3.0,2013.0
03/2014,58.67741935483871,30.062323419354836,23.201032612903226,25.93974180645161,36.81363761290323,28.04364629032258,31.381072677419358,12.124484775985662,9.838364784946236,8.37096761612903,8.37096761612903,11.548387096774194,8.200611422580645,22.947096322580645,266.8225927096774,19.107741935483872,3.8603515774193546,3.0,2014.0
03/2015,59.38709677419355,29.74942006451613,22.933290967741936,25.674822709677418,36.35486522580645,27.48217135483871,30.876675064516128,12.125254838709678,9.115149336917563,9.812903212903226,9.812903212903226,12.67741935483871,8.929280419354837,24.08516093548387,264.9001833870968,18.18548387096774,3.6818873612903227,3.0,2015.0
03/2016,60.74193548387097,30.2252265483871,23.815549032258065,26.30681129032258,37.09834219354839,28.985716322580643,32.013351516129035,12.122886666666666,8.927303525089606,12.290322622580645,12.290322622580645,14.129032258064516,9.569530125806452,24.95612837096774,291.7066322903226,17.648709677419355,3.586733861290323,3.0,2016.0
03/2017,59.645161290322584,29.668677548387098,23.16867748387097,25.906713903225803,36.072663,27.68605964516129,31.22358187096774,12.1236317562724,8.205391797491039,9.7838709,9.7838709,10.870967741935484,10.248243306451613,24.89806416129032,278.6636410967742,17.279999999999998,3.4986054,3.0,2017.0
03/2018,62.16129032258065,29.041258193548387,22.879967999999998,25.338569258064513,35.48016877419355,27.26118341935484,30.554730322580646,12.124408951612903,6.632880716666667,14.374193929032257,14.374193929032257,13.193548387096774,10.137542387096776,23.887741564516126,291.61545677419355,15.580645161290322,3.1518814367741936,3.0,2018.0
03/2019,60.29032258064516,30.209000161290323,23.25577435483871,26.194483225806454,37.06662287096774,27.971673967741935,31.721128258064514,12.125154372759857,8.609506487455196,8.50645164516129,8.50645164516129,11.67741935483871,11.21668590967742,26.198708806451613,271.1774447870968,18.550967741935484,3.7608925741935484,3.0,2019.0
03/2020,59.25806451612903,30.168677580645163,23.536419612903227,26.295491516129033,37.09573032258065,28.29187693548387,31.974101612903226,12.122790528673834,8.85686263888889,11.012903541935485,11.012903541935485,13.774193548387096,9.512804596774194,23.423225161290322,266.3943967419355,18.04741935483871,3.666583135483871,3.0,2020.0
03/2021,61.774193548387096,29.49448403225806,22.873516258064516,25.656378580645164,36.140631,27.280046677419353,30.978867387096773,12.12354291218638,8.509070887096774,15.254838845161292,15.254838845161292,14.258064516129032,10.44098490967742,25.095483483870968,273.74242380645165,17.84709677419355,3.5870072645161293,3.0,2021.0
03/2022,56.483870967741936,30.775129193548388,22.97512935483871,26.31182222580645,37.549368774193546,27.367095548387095,31.65976487096774,12.124327464157707,9.193414847670251,10.690322487096774,10.690322487096774,9.32258064516129,11.09932453548387,24.027096354838708,269.9310052580645,20.37290322580645,4.190317580645162,3.0,2022.0
03/2023,61.774193548387096,29.510613225806452,22.45093570967742,25.295087741935486,35.93604525806452,26.569940161290322,30.307547709677422,12.12508221326165,8.434256899641577,13.129032225806451,13.129032225806451,13.225806451612904,11.56613920967742,25.94322541935484,294.24272296774194,18.57,3.7054995032258065,3.0,2023.0
03/2024,60.61290322580645,30.82029064516129,23.502548612903226,26.403958129032258,37.968647612903226,28.177132451612906,32.08290516129032,12.122702580645162,9.038940062724015,11.138709877419354,11.138709877419354,12.806451612903226,11.948433080645161,28.997418903225807,273.18339935483874,19.31096774193548,3.927519190322581,3.0,2024.0
03/2025,56.375,29.50900025,23.090250125,25.680129714285716,36.473288375,27.513411125,31.19204571428571,12.159018055555556,8.122770833333334,21.028571571428575,21.028571571428575,12.75,9.01279275,21.059999475,282.9126428571429,18.509999999999998,3.7500557999999997,3.0,2025.0
04/1990,59.6,30.3936673,23.567000666666665,26.23130516666667,38.186597066666664,28.591919333333333,32.1128729,12.035547277777777,9.697711907407408,6.286666826666666,6.286666826666666,8.866666666666667,7.469805743333334,20.339999733333332,178.01346039999999,18.56433333333333,3.7666477300000003,4.0,1990.0
04/1991,60.86666666666667,29.97200036666667,23.1203338,25.8719996,37.11209243333334,27.949163166666665,31.520759733333332,12.03618287037037,8.755303407407407,9.19999995,9.19999995,12.166666666666666,7.900549693333333,22.031999366666664,252.99400732,17.394000000000002,3.5238614433333333,4.0,1991.0
04/1992,60.733333333333334,30.263667233333333,23.277000866666665,26.032208,37.682085199999996,28.150006799999996,31.7632299,12.03410374074074,9.325963111111111,9.249999966666667,9.249999966666667,10.833333333333334,7.714650059999999,20.3999996,207.9557359,18.182000000000002,3.689109553333333,4.0,1992.0
04/1993,61.666666666666664,29.823667366666665,23.037000866666666,25.631930133333334,37.362914133333334,27.86202966666667,31.181864933333333,12.034793703703704,8.892054916666666,8.676666860000001,8.676666860000001,10.533333333333333,8.458749096666667,22.139999433333333,205.11008766666666,17.939000000000004,3.6077104666666666,4.0,1993.0
04/1994,61.266666666666666,29.525333999999997,23.107000533333334,25.5710971,36.69171913333333,27.870470833333336,31.060629433333336,12.035471046296296,8.565147485185184,9.966666550000001,9.966666550000001,11.833333333333334,8.111091243333332,21.22799973333333,184.06259129999998,17.147333333333332,3.4405665166666664,4.0,1994.0
04/1995,59.86666666666667,29.640333733333332,23.10366713333333,25.6184583,36.603295233333334,27.8785173,31.126245666666666,12.036092074074075,8.373915824074073,12.246666603333333,12.246666603333333,13.166666666666666,8.594586023333333,22.1879997,202.25680586666667,16.834333333333333,3.37701684,4.0,1995.0
04/1996,59.8,29.74200063333333,22.9153339,25.646444433333333,36.906380166666665,27.69908,31.2126451,12.034035546296296,9.140653944444443,7.9066668233333335,7.9066668233333335,12.733333333333333,7.721006556666667,19.079999616666665,204.07870566666668,17.430333333333333,3.5003505366666667,4.0,1996.0
04/1997,60.86666666666667,29.510334,22.8186672,25.539499766666665,36.47461116666667,27.38232383333333,30.849433400000002,12.034727138888888,9.347170592592592,7.2733333333333325,7.2733333333333325,10.066666666666666,7.893877403333334,21.587999866666667,165.866955,17.565,3.5078363633333334,4.0,1997.0
04/1998,60.733333333333334,30.733667533333335,23.927000366666668,26.585195300000002,38.448623600000005,29.259866933333335,32.71337016666667,12.035394499999999,10.041779157407408,8.710000276666667,8.710000276666667,10.9,7.489006576666667,19.271999783333335,189.13783640000003,18.31,3.7345996166666664,4.0,1998.0
04/1999,54.6,30.71533403333333,23.5020007,26.618318833333333,38.0110978,28.439672833333336,32.37614586666667,12.036033675925927,10.273176833333334,3.5266667333333337,3.5266667333333337,4.8,7.223327116666667,23.1599996,217.3552254,20.479,4.170019186666667,4.0,1999.0
04/2000,59.06666666666667,29.913667266666668,22.977000666666665,25.7987361,37.33174553333333,27.787603966666666,31.457372233333334,12.033979777777777,8.679371253703703,8.046666406666667,8.046666406666667,9.933333333333334,7.406286796666667,21.071999633333334,208.46651433333332,18.365333333333336,3.713526213333333,4.0,2000.0
04/2001,56.46666666666667,30.1386672,23.008667199999998,25.908596933333335,37.38495056666667,27.745956033333336,31.532517133333332,12.03466962962963,9.56174562037037,8.706666643333334,8.706666643333334,10.933333333333334,7.15231267,19.355999583333336,198.4802642,18.773000000000003,3.7929227366666667,4.0,2001.0
04/2002,61.0,29.955333833333334,23.04200073333333,25.8306795,36.91675116666667,27.805613666666666,31.3726115,12.035318907407408,9.963304101851852,9.560000006666666,9.560000006666666,9.933333333333334,7.96829984,21.791999566666668,198.76192986666666,18.525,3.71914184,4.0,2002.0
04/2003,60.46666666666667,30.0603339,23.2920007,25.93811056666667,37.2464627,28.258187366666668,31.590471866666668,12.035925129629629,9.411026342592594,9.69666691,9.69666691,12.766666666666667,8.34458585,21.023999633333332,144.02956318666665,18.23933333333333,3.688733323333333,4.0,2003.0
04/2004,58.46666666666667,30.047000566666668,23.35366743333333,26.048805,37.1748476,28.222678066666667,31.59823126666667,12.033882787037037,9.994453703703703,7.400000006666667,7.400000006666667,9.633333333333333,8.07399929,21.31199953333333,151.53884466666665,18.479,3.73215708,4.0,2004.0
04/2005,53.766666666666666,30.165333766666667,23.3786672,26.1660279,37.15552043333333,28.242081566666666,31.766576866666664,12.034564833333333,8.787524959259258,6.503333296666667,6.503333296666667,8.466666666666667,8.181761256666666,22.391999300000002,220.80516996666665,17.991,3.6563838966666666,4.0,2005.0
04/2006,57.333333333333336,30.128667366666665,23.137000766666667,25.9358886,37.477823566666665,28.04357763333333,31.641511966666666,12.035203935185185,8.785035379629628,7.776666616666666,7.776666616666666,9.533333333333333,6.837574356666667,21.155999899999998,238.8160725,18.149,3.6811892600000005,4.0,2006.0
04/2007,61.86666666666667,29.5053342,23.245333766666665,25.64324966666667,36.7360826,28.180643233333335,31.3362524,12.035828805555555,8.293092900925926,13.890000026666666,13.890000026666666,12.866666666666667,7.321323063333334,19.07999945,224.47252256666667,16.542666666666666,3.347315893333333,4.0,2007.0
04/2008,60.266666666666666,29.6603342,22.9070007,25.70616653333333,36.7576749,27.594627433333336,31.183016666666667,12.033783537037037,9.128622777777776,8.993333536666666,8.993333536666666,11.633333333333333,7.811805616666667,20.39999943333333,191.4639398,18.171666666666667,3.662597566666667,4.0,2008.0
04/2009,57.8,30.460334033333332,23.4536673,26.263527566666667,38.1041252,28.3976078,32.1093247,12.034464046296296,9.797374981481482,8.789999943333333,8.789999943333333,9.533333333333333,7.19257705,19.535999566666664,159.62762843333334,19.297,3.9125860033333333,4.0,2009.0
04/2010,58.86666666666667,30.552000566666667,23.957000633333333,26.710331833333335,38.0347554,29.11951506666667,32.70180366666667,12.035104972222223,9.912334398148149,7.406666534666667,7.406666534666667,9.633333333333333,7.748840496666667,19.931999533333332,269.0583271,18.836000000000002,3.8439478716666664,4.0,2010.0
04/2011,58.8,29.7720005,23.0453342,25.707208033333334,36.56680496666667,27.845419633333332,31.18349763333333,12.03573337037037,9.033784319444443,9.673333366666666,9.673333366666666,10.933333333333334,8.014445393333334,21.611999883333333,258.37736466666667,17.807333333333336,3.5744956366666667,4.0,2011.0
04/2012,58.6,30.0770004,23.147000533333333,25.969777533333335,37.329316666666664,27.9280408,31.547724733333332,12.033722277777777,9.766790981481481,8.273333443333334,8.273333443333334,9.866666666666667,8.324149213333333,21.011999466666666,151.31203083333332,18.62633333333333,3.754068676666667,4.0,2012.0
04/2013,60.8,30.06366746666667,23.583667466666665,26.221166266666668,37.44105736666667,28.659064666666666,32.09936483333333,12.034404842592592,9.059400212962963,11.069999973333333,11.069999973333333,11.666666666666666,7.644316933333333,21.83999933333333,193.69038646666667,17.550666666666665,3.5556928833333337,4.0,2013.0
04/2014,60.4,30.025333999999997,23.340333966666666,26.0947777,37.1538054,28.247207933333335,31.815075733333334,12.03503724074074,9.170233941666668,8.853333473333333,8.853333473333333,11.833333333333334,8.13100589,22.00799953333333,235.1605880333333,18.009333333333334,3.640314336666667,4.0,2014.0
04/2015,60.266666666666666,29.805333766666667,23.273667,26.018805699999998,36.7967946,28.12132946666667,31.662336433333333,12.035683092592592,8.953337782407408,8.846666613333333,8.846666613333333,12.333333333333334,7.86986186,21.743999366666667,246.16757111333334,17.796666666666667,3.5980912166666665,4.0,2015.0
04/2016,62.06666666666667,30.285334,23.988667133333333,26.391860533333332,38.11528366666666,29.328454166666667,32.4896062,12.033663148148149,8.893921336111111,12.683333706666668,12.683333706666668,14.833333333333334,7.8770470900000005,19.571999466666668,159.74526296666667,17.223,3.5056057933333333,4.0,2016.0
04/2017,61.8,29.9840002,23.4423337,26.1011517,37.43378056666666,27.986530666666667,31.656234833333333,12.034333611111112,8.024280483333333,13.103333596666666,13.103333596666666,10.266666666666667,10.14357987,24.359999266666666,210.06082323,17.595666666666666,3.5927928766666666,4.0,2017.0
04/2018,57.06666666666667,29.4273336,23.2273335,25.796430133333335,36.19053506666667,27.92053213333333,31.322580066666667,12.034961972222222,8.68848725462963,7.450000309999999,7.450000309999999,10.366666666666667,8.310316113333334,22.583999283333334,188.27391493333334,16.761,3.3756114233333334,4.0,2018.0
04/2019,58.46666666666667,30.1290002,23.7090001,26.4135129,37.55484856666667,28.751711699999998,32.3174456,12.035591555555555,8.37320498611111,9.050000296666667,9.050000296666667,12.133333333333333,9.210340996666668,22.715999266666664,177.58595333333332,17.651,3.5764598233333333,4.0,2019.0
04/2020,61.333333333333336,30.039000333333334,23.599000166666666,26.2118466,37.47191023333333,28.530251633333332,32.11857393333334,12.03357024074074,8.419889616666667,14.786666873333333,14.786666873333333,14.6,8.793733846666667,21.143999666666666,219.44210123333332,17.43166666666667,3.51916312,4.0,2020.0
04/2021,56.733333333333334,30.027333566666666,23.117333533333333,26.1584431,37.22355163333334,27.713251266666667,31.7785698,12.034224444444444,9.448787925925926,9.513333560000001,9.513333560000001,10.933333333333334,9.435111823333333,24.311999333333333,192.8943978,18.779999999999998,3.7838503533333334,4.0,2021.0
04/2022,61.4,30.552333566666668,23.024000333333333,26.1731664,38.02454543333333,27.624148866666665,31.86622776666667,12.034846972222223,9.203119916666667,10.903333583333334,10.903333583333334,11.233333333333333,10.555078753333333,23.651999566666667,221.81725583333335,20.296666666666667,4.103586089999999,4.0,2022.0
04/2023,61.666666666666664,30.592333433333334,22.9523334,26.01934633333333,38.03837823333333,27.5482333,31.6890371,12.03551149074074,8.842909314814815,11.730000246,11.730000246,9.9,10.47816361,22.63199953333333,214.238305,19.28533333333333,3.90007864,4.0,2023.0
04/2024,62.6,30.840666933333335,23.840666933333335,26.520526833333335,38.884377900000004,28.975408966666667,32.7273986,12.033493314814814,8.220736694444446,13.003333746666668,13.003333746666668,12.433333333333334,9.781358710000001,24.1679997,185.67527616666666,17.956,3.6521777933333337,4.0,2024.0
05/1990,54.225806451612904,30.363936,23.501032838709676,26.307215,37.49792954838709,28.466088774193548,31.991751451612902,11.964986989247313,9.630981433691757,5.732258212903226,5.732258212903226,6.483870967741935,7.96273479032258,22.38967680645161,150.41396596774194,17.760645161290324,3.583512019354839,5.0,1990.0
05/1991,57.83870967741935,29.54780735483871,23.21877448387097,25.75345158064516,35.93766764516129,27.874406967741937,31.09242341935484,11.96544482078853,9.169599471326164,6.274193574193549,6.274193574193549,8.35483870967742,9.336084951612904,24.828386387096774,128.9499116451613,15.901290322580644,3.170972587096774,5.0,1991.0
05/1992,53.774193548387096,29.930065161290322,23.272000612903224,26.067967967741932,36.772458,28.076281838709676,31.658570258064515,11.964097491039427,9.427612884408601,5.951613030645161,5.951613030645161,7.806451612903226,7.521619441935484,20.49677377419355,142.83954532258065,17.392258064516128,3.4976191064516127,5.0,1992.0
05/1993,59.064516129032256,29.607484419354837,23.144581032258067,25.649821741935483,36.39794719354838,27.854227580645162,30.99398064516129,11.964524086021505,9.121659354838709,8.145161551612903,8.145161551612903,9.193548387096774,9.106720900000001,22.319999499999998,145.7727258064516,16.44516129032258,3.279628635483871,5.0,1993.0
05/1994,46.87096774193548,29.581677709677418,23.20103306451613,25.904458548387097,35.439958322580644,27.642317677419353,30.824229677419353,11.964953960573478,9.860185430107528,4.106451490322581,4.106451490322581,5.32258064516129,10.475015732258065,25.269677,135.6822435483871,17.061612903225804,3.4218278161290323,5.0,1994.0
05/1995,51.54838709677419,29.88974241935484,23.40748451612903,26.11044029032258,36.374312064516126,28.166245193548388,31.48556351612903,11.965406102150538,9.019271472222222,5.758064467741936,5.758064467741936,6.129032258064516,8.940136912903226,22.517418967741936,132.76589880645162,16.687741935483874,3.3693790612903225,5.0,1995.0
05/1996,54.61290322580645,30.186516806451614,23.37845248387097,26.304257774193548,36.864497,28.08836329032258,31.655230935483868,11.964056586021506,10.428338163082438,2.874193596451613,2.874193596451613,8.258064516129032,8.712767806451613,21.832257548387098,140.016808,18.51290322580645,3.7214896483870965,5.0,1996.0
05/1997,52.67741935483871,30.00909735483871,23.072000612903228,26.028182387096773,37.147453193548394,27.733814258064516,31.524416870967745,11.964476505376345,10.057991326164874,6.045161264516129,6.045161264516129,7.32258064516129,7.369908777419355,19.53290293548387,152.61844593548386,18.21709677419355,3.654806406451613,5.0,1997.0
05/1998,54.354838709677416,30.565549129032256,24.46232293548387,26.92152883870968,37.641840967741935,29.850994096774194,32.89854412903226,11.964902661290322,8.875436254480286,7.167741845161291,7.167741845161291,7.709677419354839,8.47824108064516,21.414193064516127,145.91734570967742,16.28,3.333607006451613,5.0,1998.0
05/1999,55.645161290322584,29.43974287096774,22.946194354838706,25.50627483870968,36.162400870967744,27.557208967741936,30.82060129032258,11.965367078853046,8.756539112903226,6.293548474193549,6.293548474193549,8.516129032258064,8.500241258064516,20.798709258064516,146.04934954838708,16.44967741935484,3.2684850806451613,5.0,1999.0
05/2000,55.516129032258064,30.349420258064516,23.12845235483871,26.345924451612902,37.418911419354835,27.907748322580648,31.954223,11.964005833333333,10.43424734767025,4.209677311290323,4.209677311290323,6.354838709677419,7.456526816129032,19.76516080645161,167.1762577096774,19.206451612903226,3.859534919354839,5.0,2000.0
05/2001,59.70967741935484,29.776839516129034,23.18006522580645,25.958491,36.55527480645161,27.876153967741935,31.347924322580646,11.964423207885305,9.797440672043011,5.7677418129032265,5.7677418129032265,8.129032258064516,8.691777877419353,21.367741387096775,149.3068801612903,17.518709677419356,3.500022222580645,5.0,2001.0
05/2002,49.064516129032256,30.11071029032258,23.4397425483871,26.342363,36.66795051612903,28.16065122580645,31.75002858064516,11.964855654121864,9.86168140860215,4.283870970645161,4.283870970645161,5.967741935483871,8.673175948387097,22.842580322580645,139.05673067741935,17.74483870967742,3.588245912903226,5.0,2002.0
05/2003,46.87096774193548,30.226839387096774,23.604258677419356,26.514606483870967,36.793518322580645,28.476680225806454,31.971691032258065,11.965300277777779,9.505579136648745,4.135483848387097,4.135483848387097,6.064516129032258,8.428237003225806,21.867096451612905,153.85040445161292,17.73483870967742,3.6009378870967743,5.0,2003.0
05/2004,56.03225806451613,30.165548806451614,23.42038770967742,26.217160967741936,37.5023204516129,28.280110580645164,31.90981064516129,11.96392438172043,9.917019892473117,5.235483927096774,5.235483927096774,7.225806451612903,7.347132722580645,20.067096387096772,164.6942979032258,18.212903225806453,3.660498764516129,5.0,2004.0
05/2005,52.67741935483871,29.96554887096774,23.565548741935483,26.194848483870967,36.75313361290323,28.30626429032258,31.638573741935485,11.964333655913979,9.902864551971327,5.032258087096774,5.032258087096774,7.612903225806452,8.966308570967742,22.22709635483871,145.0168679032258,17.793870967741935,3.5657273709677417,5.0,2005.0
05/2006,57.516129032258064,29.79296864516129,23.252645709677417,25.960373838709675,36.549968032258064,28.013489967741936,31.40305870967742,11.96476670250896,9.58676564516129,4.061290274193548,4.061290274193548,7.0,7.611947596774193,20.078709403225808,147.84741954838708,17.331935483870968,3.4825547129032257,5.0,2006.0
05/2007,56.483870967741936,29.938129419354837,23.45264593548387,26.128047903225806,36.63094064516129,28.252075161290325,31.542868612903227,11.965226111111111,9.748416827956989,4.8225805677419356,4.8225805677419356,6.870967741935484,9.290235406451613,23.713547774193547,161.8526679032258,17.475161290322582,3.5038045354838707,5.0,2007.0
05/2008,42.61290322580645,30.40425906451613,23.08812948387097,26.351637451612902,35.98290193548387,27.382179935483872,31.020847419354837,11.963847912186381,10.248037096774192,2.3999999935483873,2.3999999935483873,3.806451612903226,10.219444351612903,25.71096756451613,136.14903129032257,18.687096774193545,3.863604864516129,5.0,2008.0
05/2009,39.096774193548384,30.472000903225805,23.418774838709677,26.486986032258063,37.53495003225807,28.212316322580644,32.081390774193544,11.964271039426524,10.107850609318996,4.561290380645162,4.561290380645162,6.0,7.628610964516129,19.17290285483871,176.0159684516129,18.77774193548387,3.811917470967742,5.0,2009.0
05/2010,60.354838709677416,30.58006506451613,24.19296851612903,26.718235838709678,37.99181961290323,29.589692806451612,32.77112541935484,11.964725645161291,9.264747189964158,6.9451612741935485,6.9451612741935485,9.419354838709678,8.217705177419354,21.93677379032258,187.87021141935483,17.210645161290323,3.493822983870968,5.0,2010.0
05/2011,57.96774193548387,29.918774516129034,23.45587135483871,26.18322264516129,36.72518477419355,28.369928193548386,31.824540322580646,11.965183288530465,9.746206396953406,5.532258175806452,5.532258175806452,7.741935483870968,7.264878464516129,19.950967467741936,175.2198162580645,17.642258064516128,3.547350612903226,5.0,2011.0
05/2012,57.25806451612903,29.996194032258064,23.363936096774193,26.134567548387096,36.86877993548387,28.057175322580644,31.61954712903226,11.963812616487456,9.704448960573476,5.629032238709677,5.629032238709677,7.645161290322581,8.32402755483871,20.93806422580645,154.1343577419355,18.17096774193548,3.6352248580645163,5.0,2012.0
05/2013,59.064516129032256,30.072000387096775,23.533290903225808,26.176233387096772,37.13361293548387,28.509366032258065,31.913865225806454,11.964246460573476,8.509180483870969,6.28064515483871,6.28064515483871,8.580645161290322,7.812282293548387,20.65935458064516,193.00166732258066,16.18806451612903,3.2816084161290324,5.0,2013.0
05/2014,59.58064516129032,30.067162,23.536516580645163,26.241489387096774,36.6597245483871,28.41074212903226,31.746133838709675,11.964699811827957,9.49761958781362,6.28064524516129,6.28064524516129,7.838709677419355,8.979425719354838,22.470967322580645,141.44423293548388,17.221290322580646,3.470523119354839,5.0,2014.0
05/2015,50.516129032258064,30.13651664516129,23.667161870967742,26.416220225806452,36.47744551612904,28.38025,31.668270677419354,11.965156863799283,9.920445324372759,2.958064490322581,2.958064490322581,5.161290322580645,9.624828851612904,22.83096719354839,132.55789583870967,17.635161290322582,3.5794031516129032,5.0,2015.0
05/2016,58.354838709677416,30.37845241935484,24.101032903225807,26.625695870967743,37.62729680645161,29.450286677419356,32.58793532258065,11.963770510752688,9.14693399283154,8.754838896774194,8.754838896774194,9.419354838709678,8.13282145483871,20.25290308064516,151.11466545161292,16.669032258064515,3.3819110741935487,5.0,2016.0
05/2017,59.32258064516129,30.16706470967742,23.718677548387095,26.353555322580643,36.99812587096774,28.505806387096772,31.85017170967742,11.964200062724013,8.86602216845878,6.11935482,6.11935482,6.903225806451613,10.34632656451613,23.376773903225807,145.97298496774195,16.75225806451613,3.3818802,5.0,2017.0
05/2018,58.87096774193548,29.667064741935484,23.338032451612904,25.902480612903226,36.32194083870968,27.925513096774196,31.28095019354839,11.964654946236559,9.256837302867384,6.190322464516129,6.190322464516129,8.935483870967742,10.561127132258063,26.140644709677417,130.82136212903225,16.54032258064516,3.291145829032258,5.0,2018.0
05/2019,56.29032258064516,30.178355032258064,23.700935677419356,26.52385135483871,37.08458687096774,28.560879161290323,32.23818935483871,11.96508853046595,9.307678951612903,5.19999999967742,5.19999999967742,8.838709677419354,9.860424554838708,24.247741322580644,147.07784516129033,17.29032258064516,3.4635263677419355,5.0,2019.0
05/2020,60.41935483870968,30.020290516129034,23.947709870967742,26.510544774193548,37.15641748387097,29.034744967741936,32.50693322580645,11.963696129032257,8.271829549283154,9.632258503225806,9.632258503225806,11.935483870967742,9.563576609677419,23.295483677419355,166.79533277419355,15.940645161290321,3.219678406451613,5.0,2020.0
05/2021,60.87096774193548,30.150935774193545,23.559000161290324,26.297306129032258,36.97958112903226,28.530645161290323,32.02670129032258,11.964128835125448,9.282694220430107,7.867741970967741,7.867741970967741,10.935483870967742,9.403928367741935,21.94838648387097,143.92793725806453,17.23483870967742,3.4594479354838708,5.0,2021.0
05/2022,57.32258064516129,30.699322774193547,23.36383877419355,26.404833258064517,38.02501332258065,28.042246451612904,32.068214322580644,11.964574498207885,9.227062302867385,8.051613103225806,8.051613103225806,8.225806451612904,10.989647551612903,22.343225258064518,162.69504970967742,18.436774193548384,3.7434934548387098,5.0,2022.0
05/2023,56.935483870967744,30.65416148387097,23.460613,26.502950774193547,37.80951603225806,28.191970516129032,32.2169359032258,11.965010143369176,8.87497465501792,7.925806669354839,7.925806669354839,8.32258064516129,9.849663638709677,21.692902467741938,154.6673493548387,18.00774193548387,3.6627318387096772,5.0,2023.0
05/2024,61.193548387096776,30.929967967741938,24.12029051612903,26.76390580645161,38.20971251612903,29.235569096774192,32.721975838709675,11.963619973118279,8.931715806451614,10.645161380645161,10.645161380645161,10.161290322580646,10.64303194516129,26.094192870967742,147.94500883870967,17.601935483870967,3.560397422580645,5.0,2024.0
06/1990,45.46666666666667,29.963667100000002,23.0503339,26.039292,36.19691233333333,27.5537007,31.222333466666665,11.931111833333334,9.695528421296297,3.4900000299999996,3.4900000299999996,4.933333333333334,8.814303196666666,22.823999533333332,139.79374533333333,17.378333333333334,3.4858362633333333,6.0,1990.0
06/1991,34.53333333333333,30.2770007,23.052000833333334,26.361513733333332,35.78082323333333,27.4276105,31.196625766666667,11.931198638888889,10.568636666666666,0.99333334,0.99333334,2.8333333333333335,9.89806615,23.97599926666667,139.06471349999998,17.901,3.67085361,6.0,1991.0
06/1992,48.166666666666664,30.0420004,23.102000533333335,26.112694266666665,36.108378933333334,27.6423719,31.293090300000003,11.930959481481482,10.067800953703705,3.1566665946666665,3.1566665946666665,5.8,8.864021363333334,22.151999733333334,142.08489156666667,17.342,3.4802172099999997,6.0,1992.0
06/1993,53.43333333333333,29.6103338,23.035333733333335,25.8293604,35.89173666666667,27.638926566666665,31.051051166666664,11.93104223148148,8.96715581111111,5.056666653333333,5.056666653333333,5.6,9.082624393333333,23.5079996,140.5578962666667,16.383333333333333,3.2853074666666666,6.0,1993.0
